date, time, filename, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Aerobic Decoupling, Activities, To Exhaustion, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Min Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, Min Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Checksum, Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, Exhaustion Best R, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H9 Time in Zone, H10 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, H9 Percent in Zone, H10 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, Best 50m, Best 100m, Best 200m, Best 400m, Best 500m, Best 800m, Best 1000m, Best 1500m, Best 2000m, Best 3000m, Best 4000m, Best 5000m, Best 10km, Best 15km, Best 20km, Best Half Marathon, Best 30km, Best 40km, Best Marathon, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, Average Running Cadence, Max Running Cadence, Average Ground Contact Time, Average Vertical Oscillation, Pace, Efficiency Index, Average Stride Length, Distance Swim, Pace Swim, Swim Pace, Stroke Rate, Strokes Per Length, SWolf, Swim Pace Free, Swim Pace Back, Swim Pace Breast, Swim Pace Fly, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, VDOT, TPace, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 Above CP W'bal Low Fatigue, W2 Above CP W'bal Moderate Fatigue, W3 Above CP W'bal Heavy Fatigue, W4 Above CP W'bal Severe Fatigue, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, W1 W'bal Work Low Fatigue, W2 W'bal Work Moderate Fatigue, W3 W'bal Work Heavy Fatigue, W4 W'bal Work Severe Fatigue, Below CP Work
09/03/16,14:25:48,2016_09_03_14_25_48.json,205.899,0.62394,17.2047,1.34056,1.6475,229.959,0.69685,21.4605,1.49721,1.84002,48.5594,41.9238,1,0,1591,1443,28,0,10.7057,0.14796,70,0,0,0,39.8,40.6,244.365,26.8015,153.592,0,0,153.627,210.841,124.977,37.2842,3299.38,1.22897,8.06254,0,12.7993,1.83983,77.9339,21.1333,630,0,0,0,0,163,85,37.4686,41.6844,114,23,20,153,90.0566,0.0227,0.37176,106.961,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.729,1.47291e+12,18.4762,0.26914,330,205.873,0.62386,17.2004,1.34039,98.5643,1.64729,229.936,0.69678,21.4563,1.49706,1.83983,48.5497,-255,6.6944,210.96,0,0,0,0,0,296,508,529,250,8,0,0,0,0,0,18.6046,31.9296,33.2495,15.7134,0.50283,0,0,0,0,0,46.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.15,0.28333,0.6,0.75,1.31667,1.68333,2.65,3.55,5.48333,7.51667,9.56667,23.2333,0,0,0,0,0,0,42.1734,1.84858,97.9365,24.3797,630,619,584.4,552.133,511.35,458.233,352.8,279.25,258.717,239.463,233.45,224.242,187.104,0,0,0,148.254,144.482,139.28,132.254,0,0,77.9339,114,0,0,2.23868,2.63776,6.1782,10705.7,0.22387,0,0,0,0,0,0,0,0,0,0,0,0,0,116,20,0,0,0,0,0,0,0,0,17.2004,960,254,136,64,53,101,23,0,0,0,60.3394,15.9648,8.54808,4.02263,3.33124,6.34821,1.44563,0,0,0,25.0551,18.9901,33.3333,0,0,0,9,8.84286,8.34857,7.88762,7.305,6.54619,5.04,3.4209,3.20345,2.67292,0,0,43.9458,2.19417,16.1954,26.3845,5,4.456,380,18.267,11.4815,182,6,0,0,1573,18,0,0,238.203,6.877,0,0,226.098
09/03/16,15:03:55,2016_09_03_15_03_55.json,288.644,0.87468,104.261,1.10854,1.72961,315.597,0.95635,124.641,1.21206,1.89111,91.4613,4.22579,1,0,4906,4906,0,0,52.9262,1.539,70,0,0,0,285.4,276.6,1277.43,38.837,260.381,0,0,260.396,368.347,166.884,38.3846,13645.6,1.56025,174.312,0,21.6984,1.89106,83.5682,21.1881,1040,0,0,0,0,185,105,39.2538,52.8048,135,24,20,177,209.425,0.00573,0.53924,276.258,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.54,1.47291e+12,246.851,53.9929,330,288.631,0.87464,104.252,1.1085,82.0528,1.72953,315.588,0.95633,124.634,1.21202,1.89106,91.456,-255,80.1533,288.993,0,0,0,0,0,0,9,38,980,3879,0,0,0,0,0,0,0.18345,0.77456,19.9755,79.0665,0,0,0,0,0,45.7758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.11667,0.23333,0.5,0.66667,1.1,1.4,2.15,2.93333,4.41667,6,7.5,15.2,22.9167,30.5333,32.1667,46.1333,61.6,65.05,77.429,3.26762,99.7115,25.0366,1040,944.2,801.8,734.333,681.6,605.8,488,337.858,347.244,313.59,288.062,279.957,273.007,272.263,263.339,0,178.051,167.973,167.306,167.428,166.112,166.61,83.5682,135,0,0,1.54492,2.48591,8.39229,52926.2,0.15449,0,0,0,0,0,0,0,0,0,0,0,0,38,407,1017,0,0,0,0,0,0,0,0,104.252,2381,330,257,241,219,464,1014,0,0,0,48.5324,6.72646,5.23848,4.91235,4.46392,9.45781,20.6686,0,0,0,235.691,178.638,356.842,0,0,0,14.8571,13.4886,11.4543,10.4905,9.73714,8.65429,6.97143,4.47986,3.99938,3.9001,3.88947,3.76199,55.3825,3.71973,2.36943,89.2299,87,8.859,363,419.744,85.5573,19,407,1283,66,62,1492,3237,115,10.702,231.709,895.531,48.164,857.685
09/04/16,10:59:03,2016_09_04_10_59_03.json,202.157,0.6126,14.8129,1.14588,1.63762,221.47,0.67112,17.7785,1.25535,1.79407,45.0404,8.35804,1,0,1421,1392,15,0,10.8805,0.61497,70,0,0,0,81.8,84.6,250.694,28.1393,176.421,0,0,176.609,203.816,123.445,37.2365,2923.6,1.42914,7.32929,0,14.7017,1.79213,80.3914,20.2442,511,0,0,0,0,154,89,37.4445,46.3536,142,25,19,146,207.234,0.10682,0.7518,84.5826,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.122,1.47298e+12,15.0287,0.03961,330,201.94,0.61194,14.7812,1.14465,99.7372,1.63587,221.23,0.67039,17.7399,1.25399,1.79213,44.9427,-255,5.53562,202.988,0,0,0,0,0,131,706,496,88,0,0,0,0,0,0,9.21886,49.6833,34.905,6.19282,0,0,0,0,0,0,45.5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.26667,0.6,0.78333,1.36667,1.75,2.86667,3.83333,5.85,7.95,9.98333,21.1333,0,0,0,0,0,0,48.6418,1.9,97.8474,34.5246,511,489.8,475.5,461.8,436.6,397,279.783,247.608,234.044,224.463,215.008,210.985,184.668,0,0,0,131.932,133.268,131.785,125.63,0,0,80.3914,142,0,0,2.13225,2.6041,6.04238,10880.5,0.21322,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,14.7812,727,339,166,73,58,54,4,0,0,0,51.1611,23.8564,11.6819,5.13723,4.08163,3.80014,0.28149,0,0,0,23.1895,17.5761,27.7617,0,0,0,7.3,6.99714,6.79286,6.59714,6.23714,5.67143,3.9969,3.20662,3.01407,2.63812,0,0,41.6315,2.5203,19.255,12.4774,1,2.138,408,8.514,5.99156,140,0,0,0,1421,0,0,0,258.038,0,0,0,242.18
09/04/16,11:36:03,2016_09_04_11_36_03.json,287.091,0.86997,103.121,1.10456,1.82531,311.272,0.94325,121.224,1.19759,1.97905,88.972,-2.99155,1,0,4905,4905,0,0,53.5757,3.44477,70,0,0,0,429.6,435.2,1274.88,39.3216,259.915,0,0,260,290.605,157.284,38.2342,12858,1.65252,163.924,0,21.6596,1.97848,89.0806,20.683,1045,0,0,0,0,181,95,38.9293,60.5304,132,23,19,172,315.303,0.0327,0.80186,174.9,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287.91,1.47298e+12,173.955,23.1084,330,287.006,0.86971,103.06,1.10423,88.2736,1.82476,311.183,0.94298,121.155,1.19725,1.97848,88.9208,-255,78.6711,287.663,0,0,0,0,0,4,43,608,2265,1985,0,0,0,0,0,0.08155,0.87666,12.3955,46.1774,40.4689,0,0,0,0,0,46.2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.21667,0.41667,0.55,0.91667,1.21667,1.96667,2.76667,4.13333,5.6,7.01667,14.3833,21.7833,29.6,31.15,44.85,60.3667,63.7833,77.1257,3.2583,75.0239,24.8723,1045,990.4,906.4,869.8,829.05,636.233,459.167,354.85,361.983,320.14,309.617,300.087,282.403,274.993,262.601,0,160.068,168.107,163.659,161.776,159.949,158.289,89.0806,132,0,0,1.52588,2.52144,7.71451,53575.7,0.15259,0,0,0,0,0,0,0,0,0,0,0,0,0,264,568,0,0,0,0,0,0,0,0,103.06,1886,631,524,436,331,459,638,0,0,0,38.4506,12.8644,10.683,8.88889,6.74822,9.3578,13.0071,0,0,0,189.529,143.651,253.925,0,0,0,14.9286,14.1486,12.9486,12.4257,11.8436,9.08905,6.55952,4.57343,4.28695,4.03433,3.92847,3.75144,56.393,3.71307,3.6973,83.1941,35,8.338,405,260.807,53.1717,100,885,512,54,520,2958,1340,87,91.955,706.762,404.358,41.825,1014.08
09/06/16,20:39:42,2016_09_06_20_39_42.json,269.167,0.81566,50.2855,1.20342,2.08458,282.054,0.85471,55.2158,1.26104,2.18438,73.0528,12.4111,1,0,2721,2721,0,0,23.9704,0,70,0,0,0,0,0,608.6,31.7139,223.668,55.617,12.8069,223.779,225.074,129.123,37.5394,5855.73,1.73221,35.638,0,18.639,2.18329,81.0295,20.6406,727,82,13.05,21,12.63,166,54,38.0444,49.914,102,25,20,161,0,0.04968,0,36.7611,727,81.1475,0,21.5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.885,1.47319e+12,46.9559,0.82285,330,269.033,0.81525,50.2355,1.20283,98.2778,2.08354,281.914,0.85428,55.1608,1.26041,2.18329,72.9801,-255,33.3916,269.04,0,0,0,0,0,297,1196,348,762,118,0,0,0,0,0,10.9151,43.9544,12.7894,28.0044,4.33664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.26667,0.56667,0.73333,1.16667,1.46667,2.26667,3.25,5.06667,6.7,8.68333,17.4667,27.1833,36.75,39.0167,0,0,0,65.1257,2.64648,99.8624,30.7659,727,672.8,633.5,610.667,577,468.067,412.35,397.075,332.294,292.127,279.725,288.19,263.257,250.772,0,0,147,135.037,138.179,139.505,138.797,0,81.0295,102,0,0,1.89191,2.36317,6.50797,23970.5,0.18919,0,0,0,0,0,0,0,0,0,0,0,0,349,252,49,0,0,0,0,0,0,0,0,50.2355,1517,357,59,151,288,308,41,0,0,0,55.7516,13.1202,2.16832,5.54943,10.5843,11.3194,1.5068,0,0,0,52.747,39.9788,68.575,0,0,0,10.3857,9.61143,9.05,8.72381,8.24286,6.68667,5.89071,4.17324,4.117,3.76081,3.58246,0,52.071,3.19525,9.42008,57.1814,9,8.131,420,51.803,19.0382,230,402,22,0,1863,813,45,0,366.707,225.813,16.589,0,556.797
09/07/16,20:07:17,2016_09_07_20_07_17.json,242.176,0.73387,30.3091,1.03282,1.84227,254.78,0.77206,31.4763,1.08657,1.93815,55.9301,5.33767,1,0,2026,1896,2,0,17.176,0.00537,70,0,0,0,9.6,13,445.748,33.137,234.481,0,0,234.482,264.382,131.456,37.4023,4164.95,1.78373,18.5652,0,19.5401,1.93814,83.3297,18.9463,537,0,0,0,0,155,76,37.7115,40.878,103,21,17,148,17.0582,0.0005,0.05589,79.5088,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.764,1.47327e+12,33.0408,0.06334,330,242.175,0.73386,30.3088,1.03282,99.8087,1.84226,254.779,0.77206,31.476,1.08657,1.93814,55.9297,-255,16.3246,246.23,0,0,0,0,0,83,480,1074,264,0,0,0,0,0,0,4.09674,23.692,53.0109,13.0306,0,0,0,0,0,0,46.5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.3,0.63333,0.8,1.3,1.6,2.43333,3.21667,5.03333,6.81667,8.65,17.4667,27.7167,0,0,0,0,0,67.6185,2.81032,98.5102,43.6649,537,485.4,444.5,416.133,400.55,392,314.483,306.133,294.689,283.407,263.288,264.482,240.703,226.437,0,0,145.576,141.452,137.459,136.583,133.85,0,83.3297,103,0,0,1.81067,2.20421,6.9248,17176,0.18107,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,30.3088,495,271,480,408,173,67,7,0,0,0,24.4324,13.3761,23.692,20.1382,8.53899,3.30701,0.34551,0,0,0,39.0581,29.6035,40.325,0,0,0,7.67143,6.93429,6.35,5.94476,5.72214,5.6,4.49262,4.04867,3.77831,3.43862,3.23482,0,50.7256,3.34973,15.7523,28.3986,1,2.348,445,15.281,8.0384,354,9,0,0,2008,18,0,0,438.259,6.195,0,0,430.467
09/08/16,14:04:36,2016_09_08_14_04_36.json,162.69,0.493,16.3113,1.34294,1.35575,174.995,0.53029,17.7238,1.44451,1.45829,23.2953,-19.9363,1,0,2739,2046,24,0,14.1787,0.20566,70,0,0,0,54,103.2,274.878,24.9479,121.145,0,0,121.151,158.249,120,37.418,4498,1.00954,12.364,0,10.0954,1.45821,79.8226,28.1137,782,0,0,0,0,160,77,37.7347,40.644,122,29,23,148,70.9748,0.00513,0.38085,68.2479,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.51,1.47334e+12,14.7635,0.73767,330,162.682,0.49298,16.3098,1.34287,95.2412,1.35569,174.985,0.53026,17.7218,1.44443,1.45821,23.2926,-255,3.96398,169.588,0,0,0,0,0,255,1414,419,181,0,0,0,0,0,0,9.30997,51.6247,15.2975,6.60825,0,0,0,0,0,0,45.3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.31667,0.63333,0.81667,1.35,1.71667,2.68333,3.65,5.8,9.78333,12.3833,26.8333,0,0,0,0,0,0,34.2327,1.66931,98.7212,15.4917,782,737.8,538.2,458.667,411.45,406.8,331.883,278.917,246.906,219.917,180.075,155.978,132.157,114.353,0,0,146.458,137.114,123.783,118.549,115.533,0,79.8226,122,0,0,2.40501,2.56384,5.46273,14178.7,0.2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16.3098,1733,277,128,68,33,11,19,0,0,0,63.2713,10.1132,4.67324,2.48266,1.20482,0.40161,0.69368,0,0,0,31.0054,23.5001,44.1617,0,0,0,11.1714,10.54,7.68857,6.55238,5.87786,5.81143,4.74119,3.14167,2.22826,1.88795,1.63362,0,40.93,1.73064,16.1012,26.8128,1,2.082,365,8.517,3.75364,72,7,0,0,2724,15,0,0,270.116,3.999,0,0,266.361
09/08/16,14:59:23,2016_09_08_14_59_23.json,292.51,0.88639,57.7923,1.05447,1.72923,302.733,0.91737,61.9023,1.09132,1.78967,83.6518,10.1263,1,0,2664,2636,0,0,29.5167,0,70,0,0,0,0,3.2,734.557,40.3264,277.401,0,0,277.401,320.487,169.156,37.9006,7454.15,1.63991,54.755,0,23.1167,1.78967,85.9092,28.3916,1032,0,0,0,0,181,113,38.6848,52.8732,122,34,27,178,0,0,0,195.698,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.787,1.47334e+12,112.142,17.1745,330,292.51,0.88639,57.7923,1.05447,86.719,1.72923,302.733,0.91737,61.9023,1.09132,1.78967,83.6518,-255,45.4102,292.847,0,0,0,0,0,4,20,16,284,2324,0,0,0,0,0,0.15015,0.75075,0.6006,10.6607,87.2372,0,0,0,0,0,46.8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.11667,0.25,0.5,0.63333,1.03333,1.31667,2.01667,2.66667,4.18333,5.7,7.25,14.4667,21.9,29.1833,30.8,0,0,0,81.4369,3.60801,99.5155,26.8799,1032,890,710.7,641.8,591.95,483.467,439.133,366.875,359.283,343.737,336.265,323.508,297.008,288.369,0,0,174.356,177.054,174.339,169.334,171.749,0,85.9092,122,0,0,1.48786,2.39741,8.14247,29516.7,0.14879,0,0,0,0,0,0,0,0,0,0,0,291,53,251,145,0,0,0,0,0,0,0,0,57.7923,975,274,262,229,175,305,428,0,0,0,36.5991,10.2853,9.83483,8.5961,6.56907,11.4489,16.0661,0,0,0,133.202,100.958,203.88,0,0,0,14.7429,12.7143,10.1529,9.16857,8.45643,6.90667,6.27333,4.91052,4.62155,4.24298,4.11956,0,60.0337,3.96287,1.05862,95.1881,22,4.776,398,176.876,66.7961,22,254,480,212,90,859,1280,435,14.542,204.751,361.156,142.116,557.681
09/10/16,16:30:27,2016_09_10_16_30_27.json,256.195,0.77635,151.232,1.10031,1.63863,270.761,0.82049,168.917,1.16287,1.73179,67.3201,10.2073,1,0,9033,9033,0,0,110.723,0.0062,70,0,0,0,26.2,26.2,2103.24,44.1273,232.839,0,0,232.839,262.773,156.347,38.5611,23491.2,1.48924,494.076,0,19.4033,1.73179,91.9691,22.3608,985,0,0,0,0,189,91,39.2672,60.732,128,26,20,174,10.4417,0,0.02366,155.786,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.54,1.47352e+12,249.453,23.9104,330,256.195,0.77635,151.232,1.10031,91.2532,1.63863,270.761,0.82049,168.917,1.16287,1.73179,67.3201,-255,92.0563,256.83,0,0,0,0,0,21,40,1200,5011,2761,0,0,0,0,0,0.23248,0.44282,13.2846,55.4744,30.5657,0,0,0,0,0,45.4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.21667,0.43333,0.53333,0.86667,1.1,1.71667,2.33333,3.53333,4.73333,5.98333,12.2167,18.7833,25.3333,26.9167,38.9167,52.6667,55.6,69.565,2.78544,99.4924,23.6385,985,891.2,867.6,815.4,744.3,689.833,486.1,406.967,379.761,348.277,316.927,307.928,268.082,259.322,254.456,239.939,178.847,172.856,166.112,161.374,156.524,157.171,91.9691,128,0,0,1.3597,3.15864,8.67755,110723,0.13597,0,0,0,0,0,0,0,0,0,0,0,0,301,306,348,0,0,0,0,0,0,0,0,151.232,3910,1272,837,708,676,801,829,0,0,0,43.2857,14.0817,9.26602,7.83793,7.48367,8.86749,9.17746,0,0,0,341.566,258.884,422.165,0,0,0,14.0714,12.7314,12.3943,11.6486,10.6329,9.85476,6.94429,4.97538,4.39898,3.82974,3.7046,3.63508,60.7341,3.32628,1.37024,93.7717,42,10.523,398,351.117,38.8705,688,1562,143,128,3452,5070,308,203,614.441,1235.08,104.821,71.875,1752.12
09/11/16,12:32:07,2016_09_11_12_32_07.json,224.714,0.68095,16.1005,1.10049,1.77636,227.69,0.68997,16.5297,1.11506,1.79988,47.6056,15.3015,1,0,1250,1214,4,0,9.90073,0.00931,70,0,0,0,9.6,9.6,255.243,29.3597,204.194,0,0,204.235,229.123,126.502,37.2233,2635.47,1.61415,6.72684,0,17.0162,1.79953,83.3777,18.7704,368,0,0,0,0,144,73,37.4176,34.2972,96,21,18,141,27.648,0.01993,0.09696,38.6786,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.848,1.47359e+12,13.423,0.00029,330,224.67,0.68082,16.0942,1.10028,99.9978,1.77601,227.645,0.68983,16.5233,1.11485,1.79953,47.5872,-255,7.45989,226.317,0,0,0,0,0,139,309,802,0,0,0,0,0,0,0,11.12,24.72,64.16,0,0,0,0,0,0,0,45.9763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.18333,0.36667,0.73333,0.91667,1.45,1.8,2.73333,3.66667,5.58333,7.41667,9.28333,0,0,0,0,0,0,0,56.4849,2.35143,97.0109,55.4876,368,350.4,318.2,302.467,296.35,288.533,271.117,264.967,261.172,250.083,247.298,246.868,212.702,0,0,0,136.814,136.702,135.793,128.138,0,0,83.3777,96,0,0,2.04362,2.32737,6.10764,9900.73,0.20436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0942,281,465,461,35,8,0,0,0,0,0,22.48,37.2,36.88,2.8,0.64,0,0,0,0,0,21.9579,16.6427,23.79,0,0,0,5.25714,5.00571,4.54571,4.32095,4.23357,4.1219,3.8731,3.57262,3.52669,3.03861,0,0,45.5843,2.91706,21.8709,0.58673,0,0,469,0.268,0.2144,12,0,0,0,1250,0,0,0,255.914,0,0,0,254.975
